Word,POS
ಏ,pronoun
ಸಾಹಸಿಕ,adjective
ಕಾಮೇರ,noun
ಪಚ,adverb
ವು,pronoun
ಕಮಲಗಡೇರ,noun
ಏಕ,adjective
ವಾವಡಿ,noun
ಪರ,preposition
ಆಯೋ,verb
<END>,
<START>,
ವು,pronoun
ವತ್ತ,adverb
ನೌ,adjective
ಸೊ,adjective
ಛೋರೀನೋ,noun
ಪಾಣಿರ,noun
ವಾಸ,preposition
ಆಮ್ಲಿಜೇನ,verb
ದಿಟೊ,verb
<END>,
<START>,
ಪಾಣಿ,noun
ಪಿಲೆನ,verb
ವು,pronoun
ವೂನೂರ್,pronoun
ಜೋಡಿ,noun
ಛೇಡಕಾನಿ,verb
ಕರೆಲಗೋ,verb
<END>,
<START>,
ಪಾಣಿ,noun
ಪಿಲೆನ,verb
ವು,pronoun
ವೂನೂರ್,pronoun
ಜೋಡಿ,noun
ಛೇಡಕಾನಿ,verb
ಕರೆಲಗೋ,verb
<END>,
<START>,
ವು,pronoun
ವೂನೂರ,pronoun
ಠೀಕರಿರ,noun
ಹಾಂಡಿನುಮ,noun
ಯೇಜ,noun
ಪಾಡೊ,verb
ಅನಾ,conjunction
ಪಾಣಿ,noun
ರಡ,verb
ಜು,verb
ಕಿದೋ,verb
<END>,
<START>,
ಯೆತಡೂರ,noun
ಸಾಮಾನ,noun
ಘಾಲೊ,verb
<END>,
<START>,
ಕಮಲಗಡೆನ,noun
ಜಾಮಾ,verb
<END>,
<START>,
ವೋರ,pronoun
ವೀರತಾ,adjective
ದೇಕನ,verb
ವೊ,pronoun
ದಂಗ,verb
ರೇಗೆ,verb
<END>,
<START>,
ವೊ,pronoun
ಖುಷಿತಿ,noun
ಈ,pronoun
ಜೋಡಿರ,noun
ಬಿದಾಯಿ,verb
,
ಕಿದೆ,verb
<END>,
<START>,
ಏ,pronoun
ಗೀದೆಮ,noun
ವೂನೂರ,pronoun
ವೀರತಾ,noun
ಬಿ,preposition
ದಿಕಾವಚ,verb
<END>,
<START>,
ಬಾಲವಿವಾಹ,noun
ಏಕ,adjective
ಶಾಪ,noun
ವೇತ್ತಿ,verb
ಕೇನ,preposition
ಏ,pronoun
ಗೀದೆಮ,noun
ಮಾಲಮ,verb
ವಚ,verb
<END>,
<START>,
ಏ,pronoun
ದೊಯೀ,adjective
ವನವಾಸಿ,noun
ಜಾತಿನುಮ,noun
ವೂನೂರ,pronoun
ಅಸ್ತಿತ್ವೇರ,noun
ವಾಸ,preposition
ಲಡಾಯಿ,verb
ಚಾಲರಿತಿ,verb
<END>,
<START>,
ವೊ,pronoun
ಕುಣಸಿಬಿ,noun
ಗಂಭೀರ,noun
ಪರಿಸ್ಥಿತಿಮ,noun
ರೋಮ್ಯಾಂಟಿಕ್,noun
ಭಾವನಾತಿ,noun
ಕನ್ನಾಯಿ,adverb
ಚುಕೆನಿ,verb
<END>,
<START>,
ಏ,pronoun
ಗೀದೆಮ,noun
ಏ,pronoun
ಅಂಶ,noun
ಛ,verb
<END>,
<START>,
ಆಚ,adjective
ಭಾವನೇರ,noun
ನಾಯಿ,preposition
ಪ್ರಾಸಪದನೊ,noun
ಪೂರಕ,noun
ಅಂಶ,noun
ತಿ,preposition
ಛ,verb
<END>,
<START>,
ಆಚ,adjective
ಭಾವನೇರ,noun
ನಾಯಿ,preposition
ಪ್ರಾಸಪದನೊ,noun
ಪೂರಕ,noun
ಅಂಶ,noun
ತಿ,preposition
ಛ,verb
<END>,
<START>,
ಜೆ,pronoun
ಗೀದೇನುಮ,noun
ಆಶ್ಚರ್ಯ,verb
ಘಟನೇನೋ,noun
ಚ,verb
ವೊ,pronoun
ಗೀದೇನುನ,noun
ಆಶ್ಚರ್ಯ,noun
ಕಥಾ,noun
ಗೀದ,noun
ಕೇನ,preposition
ಕಚ,verb
<END>,
<START>,
ವಾಸ್ತವಿಕತಾ,noun
ತಿ,preposition
ಜಾಸ್ತ,adjective
ಕಲ್ಪನೇನ,noun
ಪ್ರಾಮುಖ್ಯತೆ,noun
ದೇಮಲೇಚ,verb
<END>,
<START>,
ವೂನೂರ,pronoun
ಜಾನಪದ,noun
ಸಾಹಿತ್ಯನ,noun
ಚಕಿತ,noun
ಕರೆವಾಳ,verb
,
ಘಣಿ,adjective
ಕಥಾ,noun
ಗೀದೇನೋ,noun
ಛ,verb
<END>,
<START>,
ಕಥಾ,noun
ಗೀದೇನೂರ,noun
ದಸೆಕ,adjective
ಉದಾಹರಣೆನುಪರ,noun
ವಿಚಾರ,verb
ಕರ,verb
ಸಕಾಚಾ,verb
<END>,
<START>,
ಛಿಜ್ಯಪರೇನ,noun
ಛೋಡನ,verb
ವೂನುನ,pro
ಕಸೇರಿಬಿ,noun
ಕಮಿ,verb
ವೇತ್ತಿ,verb
ಕೋನಿ,verb
<END>,
<START>,
ವೊ,pronoun
ಜಾಸ್ತ,adjective
ಚಿಂತ್ಯಾ,noun
ಕರ್ರೆತೆ,verb
<END>,
<START>,
ರಾಣಿ,noun
ವೊರ,pronoun
ದೋಸ್ತಣೆನೂರ,noun
ಜೋಡಿ,noun
ಬಗೀಚೆಮ,noun
ಹಿಂಡರಿತಿ,verb
<END>,
<START>,
ಶಾಹಿ,noun
ಮಾ,noun
ಬಾಪ,noun
ಏಕ,adjective
ಬೇಟಾ,noun
ರ,preposition
ಇಚ್ಛಾನ,noun
ವ್ಯಕ್ತ,verb
ಕಿದೆ,verb
<END>,
<START>,
ಸಂತನೋ,noun
ವೂನುನ,pronoun
ಬೆಟಬೆಟಾ,noun
ವೇರ,verb
ವಾಸ,preposition
ಬಾರಾಹ,adjective
ವರ್ಸೆರ,noun
ಲಗಾ,adverb
ತಪಸ್,verb
ಕರೇನ,verb
ಕೆ,verb
<END>,
<START>,
ವೊ,pronoun
ಜಂಗಲೇನ,noun
ಗೆ,verb
<END>,
<START>,
ವೊ,pronoun
ಬಾರಾಹ,adjective
ವರ್ಸೆರ,noun
ಲಗಾ,adverb
ಕಠೋರ,adjective
ತಪಸ್,verb
ಕಿದೆ,verb
<END>,
<START>,
ಭಗವಾನ,noun
ಶಿವ,noun
ಆನ,verb
ಪುಚೊ,verb
<END>,
<START>,
ಹನು,adjective
ವು,pronoun
ವೂನೂರ,pronoun
ಮುಂಡಾಗ,preposition
ಆಯೋ,verb
<END>,
<START>,
ವು,pronoun
ವೂನೂರ,pronoun
ತಪಸ್ಸೇರ,noun
ಉದ್ದೇಶ,noun
ಪುಚೊ,verb
<END>,
<START>,
ಜನಾ,adverb
ವೊನ,pronoun
ವೊ,pronoun
ಏಕ,adjective
ಬೇಟಾ,noun
ರ,preposition
ಇಚ್ಛಾ,noun
ಕೆ,verb
<END>,
<START>,
ವು,pronoun
ವೂನುನ,pronoun
ಏಕ,adjective
ಅಂಬಾ,noun
ದೇನ,verb
ಆಶೀರ್ವಾದ,verb
ದಿನೋ,verb
<END>,
<START>,
ರಾಜಾ,noun
ಹರ್,adjective
ಏಕ,adjective
ರಾಣಿ,noun
ನ,preposition
ಅರ್ಧಾ,adjective
ಅಂಬಾ,noun
ದಿನೋ,verb
<END>,
<START>,
ಫಳೆರ,noun
ಛೋಡಕಿನ,noun
ಘೊಡಿನ,noun
ದಿನೆ,verb
<END>,
<START>,
ದೊಯೀ,adjective
ರಾಣಿನೋ,noun
ಆಸಾತಿ,noun
ವೇಗಿ,verb
<END>,
<START>,
ಘೋಡಿ,noun
ಭೀ,preposition
ಆಸಾತಿ,noun
ವೇಗಿ,verb
<END>,
<START>,
ನೌ,adjective
ಮೀನಾರ,noun
ಪಚ,adverb
ದೊಯೀ,adjective
ರಾಣಿನೊ,noun
ದೀ,adjective
ಛೋರಾ,noun
ಜಣಿ,verb
<END>,
<START>,
ರಾಜಾ,noun
ವೂನೂರ,pronoun
ಕುಂಡಲಿರ,noun
ಬಗ್ಗೆ,conjunction
ದರ್ಬಾರೇರ,noun
ಪೂಜಾರಿನ,noun
ಪೂಚೊ,verb
<END>,
<START>,
ವು,pronoun
ರಾಜಾನ,noun
ವೋರ,pronoun
ದೊಯೀ,adjective
ಛಿಜ್ಯಾಪರ,noun
ಬಾಪೇತಿ,noun
ದೂರ,verb
ವೇಜಾವಚ,verb
ಕೇನ,preposition
ಕೆ,verb
<END>,
<START>,
ರಾಜಾನ,noun
ಆಂಗ,preposition
ದೂರ,noun
ವ,verb
ಜೇರ,preposition
ಬಗ್ಗೆ,conjunction
ಘಣ,adjective
ಚಿಂತ್ಯಾ,verb
ವಿ,verb
<END>,
<START>,
ವು,pronoun
ಛಿಜ್ಯಪರೇನ,noun
ವೋರ,pronoun
ಕನ್ನ,adverb
ರಕಾಡೇನ,verb
ಚಾವರೊತೊ,verb
<END>,
<START>,
ವು,pronoun
ಮಹಲೇರ,noun
ಚಾರಿ,adjective
ವಡಿ,adverb
ಮೊಟ,adjective
ಕೋಟೆ,noun
ಭನ್ದಾಯೋ,verb
<END>,
<START>,
ವು,pronoun
ಮಜಬೂತ,adjective
ಸುರಕ್ಷಾ,noun
ಬಲ,noun
ತೈಯಾರ,verb
ಕಿದೋ,verb
<END>,
<START>,
ಬಾರಾಹ,adjective
ವರ್ಸೆರ,noun
ಪಚ,adverb
ಮೆಹತಾ,noun
ಅನ,conjunction
ಪೂರ್ಣಾ,noun
ಘೊಡೆಪರ,noun
ಬೆಸನ,verb
ಗಾಮ,noun
ಛೋಡನ,verb
ದರಗೆ,verb
<END>,
<START>,
ಬಾರಾಹ,adjective
ಲೀಗೇರ,noun
ಪಚ,adverb
ವೊ,pronoun
ಏಕ,adjective
ರಾತ,noun
ಏಕ್,adjective
ಗಾಮೇರ,noun
ಕನ್ನ,adverb
ಡೇರಾ,verb
ಘಾಲೇ,verb
<END>,
<START>,
ಮೆಹತಾ,noun
ವೋರ,pronoun
ನಾಣಕ್ಯಾ,adjective
ಭಾಯಿ,noun
ಪೂರ್ಣಾ,noun
ನ,preposition
ಪೆಹಲೆ,adverb
ಸೊ,verb
ಕೇನ,preposition
ಕೆ,verb
<END>,
<START>,
ಪೂರ್ಣಾ,noun
ನ,preposition
ಜೋರ,adjective
ನಿಂದ,verb
ಲಾಗ್ಗಿ,verb
ಅನ,conjunction
ಮೆಹತಾ,noun
ವೋರ,pronoun
ರಕ್ಷಾ,verb
ಕರೆಲಗೋ,verb
<END>,
<START>,
ವೊ,pronoun
ಸಮಯ,noun
ಪರ,preposition
ಏಕ,adjective
ಸಾತ,adjective
ಹೇಡಿ,noun
ರ,preposition
ಸಾಪ,noun
ದಿಕಾಯೋ,verb
<END>,
<START>,
ಝಾಡೇಪರ,noun
ಬೇಟಿ,noun
ಜೋಣ,preposition
ಏಕ,adjective
ಪಕ್ಷಿ,noun
ಮೆಹತಾನ,noun
ಚೇತಾವನಿ,verb
ದಿನಿ,verb
ಅನ,conjunction
ವು,pronoun
ಆಂಗ,adverb
ಜಾನ,verb
ವೋರ,pronoun
ಮಾತೆ,noun
ಪರ,preposition
ಪಡಿ,verb
ಜೋಣ,preposition
ಸಾಪೇರ,noun
ಹೇಡಿ,noun
ಕಾಟೊ,verb
<END>,
<START>,
ದಸೆಕ,adjective
ಸಮಯ,noun
ರ,preposition
ಪಚ,adverb
ಪೂರ್ಣಾ,noun
ವೂಟನ,verb
ವೋರ,pronoun
ಭಾಯೀನ,noun
ಸೊ,verb
ಕೇನ,preposition
ಕೆ,verb
<END>,
<START>,
ವು,pronoun
ಬಗರ್,verb
ಮಾಲಮ್,verb
ವೇರ,verb
ಸಾಪೇರ,noun
ಹೇಡಿ,noun
ಪರ,preposition
ಟಾಂಗ,noun
ಮೇಲನಾಕೊ,verb
<END>,
<START>,
ಸಾಪ,noun
ವೋರ,pronoun
ಅಂಗುಟಾನ,noun
ಕಾಟೊ,verb
<END>,
<START>,
ವಿಷ,noun
ಚಡನ,verb
ವು,pronoun
ಬೇಹೋಶ್,verb
ವೇಗೋ,verb
<END>,
<START>,
ಸುರ್ಯಾ,noun
ಹುಟ್ಟೋ,verb
ಜೇರ,preposition
ಪಚ,adverb
ಮೆಹತಾ,noun
ವುಟೋ,verb
ಅನ,conjunction
ಪೂರ್ಣಾನ,noun
ವಟಾಡೇರ,verb
ಕೋಶಿಸ,verb
ಕಿದೋ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಮುಂಡೆ,noun
ಮಾಯಿತಿ,preposition
ಧೊಳೋ,adjective
ಬುರಗ,noun
ಆರೋ,verb
ಜೋಣ,preposition
ದಿಟೊ,verb
<END>,
<START>,
ಪೂರ್ಣಾ,noun
ಮರಗೋಚ,verb
ಕೇನ,preposition
ವೊನ,pronoun
ಅನಸಾಯಿ,verb
<END>,
<START>,
ವು,pronoun
ಘೊಡೆಪರ,noun
ಸವಾರ,noun
ವೇ,verb
ಅನ,conjunction
ಸ್ವಯಂವರ,noun
ಚಾಲರೋ,verb
ಜತ್,adverb
ಗೆ,verb
<END>,
<START>,
ರಾಜಕುಮಾರಿ,noun
ರಾಜಕುಮಾರೇನುನ,noun
ದಿಟಿ,verb
<END>,
<START>,
ಅಂತೆಮ,noun
ವು,pronoun
ಮೆಹತಾ,noun
ರ,preposition
ಕನ್ನ,adverb
ಆಯಿ,verb
ಅನ,conjunction
ಮಾಲಾ,noun
ಘಾಲಿ,verb
<END>,
<START>,
ಮೆಹತಾ,noun
ರಾಜಕುಮಾರಿನ,noun
ತಾಂಡರಿ,noun
ಕೇನ,preposition
ಸ್ವೀಕಾರ,verb
ಕಿದೋ,verb
<END>,
<START>,
ಪೂರ್ಣಾ,noun
ಪರ,preposition
ವಿಷಾರ,noun
ಪ್ರಭಾವ್,verb
ಪೂರಾ,verb
ಕಮ್,verb
ವೇಗೋತೋ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಲಾಪತಾ,noun
ಭಾಯೀರ,noun
ತಲಾಶ್,verb
ಕಿದೋ,verb
ಅನ,conjunction
ಘಣ,adjective
ದುಃಖಿತ,verb
ವೇ,verb
<END>,
<START>,
ಘೊಡೆಪರ,noun
ಸವಾರ,verb
ವೇನ,verb
ವು,pronoun
ವೋರ,pronoun
ಭಾಯಿ,noun
ರೆರೋ,verb
ಜೆ,preposition
ಗಾಮೇನಜ್,noun
ಗೆ,verb
<END>,
<START>,
ಗಾಮೇರ,noun
ರಖವಾಲಿ,noun
ಕರರೋ,verb
ಜೋಣ,preposition
ಏಕ,adjective
ರಾಕ್ಷಸ,noun
ಪೂರ್ಣಾನ,noun
ಪಿಟೊ,verb
<END>,
<START>,
ಏಕ,adjective
ವ್ಯಾಪಾರಿಕ್,noun
ಜಹಾಜ,noun
ಶಿಕಾರೇರ,noun
ತಲಾಸೆಮ,noun
ವತ,adverb
ಥಾಮಮಲೋತೊ,verb
<END>,
<START>,
ಏಕ,adjective
ಮಾಣಸೇನ,noun
ಧುನ್ದರೇ,verb
,
ಜೋಣ,preposition
ಕಾಮಕರೆವಾಳೆನುನ,noun
ಏಕ,adjective
ಲಾಸ್,noun
ಮಳಿ,verb
<END>,
<START>,
ವೊ,pronoun
ವೊನ,pronoun
ಲೇಜಾನ,noun
ಜಹಾಜೆರ,noun
ಬೋರ್ಡೆಪರ,noun
ಫೇಕನಾಕೆ,verb
<END>,
<START>,
ಪೂರ್ಣಾ,noun
ಜಾಗೊ,verb
ಅನ,conjunction
ವೊನ,pronoun
ಮಾರೋ,verb
ಮತ,verb
ಕೇನ,preposition
ವೂನುನ,pronoun
ವಿನಂತಿ,verb
ಕಿದೋ,verb
<END>,
<START>,
ವು,pronoun
ಜಹಾಜೆ,noun
ಪರ,preposition
ಲೋಯಿ,noun
ರೆಡೊ,verb
ಅನ,conjunction
ಜಹಾಜ್,noun
ಆಂಗ,adverb
ಜಾಯೆಲಗಿ,verb
<END>,
<START>,
ದೇವಿ,noun
ರ,preposition
ಭಕ್ತ,noun
ದಾನಾಬಾಯಿ,noun
ದಂಡಿನ,noun
ಕುಣ,noun
ಆನ,verb
ಪುಚ,verb
ಜೇತಿ,preposition
ವಾಯಾ,verb
ಕರುಚು,verb
ಕೇನ,preposition
ಸೋಗನ,verb
ಖಾಮಲೀತಿ,verb
<END>,
<START>,
ದೊಯೀ,adjective
ವೊಪ್ಪನ್,verb
ವಾಯಾ,verb
ಕರಲಿದೆ,verb
<END>,
<START>,
ಪೂರ್ಣಾ,noun
ವೋರ,pronoun
ತಾಂಡರಿ,noun
ದಾನಾಬಾಯಿ,noun
ನ,preposition
ಲೇನ,verb
ದಂಡಿನ,noun
ಹೋಟೊ,noun
ಆಯೋ,verb
<END>,
<START>,
ಪೂರ್ಣಾ,noun
ಖೇತೆಮ,noun
ಕಾಮ,verb
ಕರೆಲಗೋ,verb
<END>,
<START>,
ಏಕ,adjective
ಮೊಟ,adjective
ಬಾದಲಿಮ,noun
ವಾವಡಿಮಾಯಿತಿ,noun
ಪಾಣಿ,noun
ಖೇಚತೊ,verb
ವು,pronoun
ಗೀದ,noun
ಗೀದಗಾರೊತೊ,verb
<END>,
<START>,
ಬಳದೇನುತಿ,noun
ಖೇಚ್ಛೇರ,verb
ವಾಸ,preposition
ಬಾದಲಿನ,noun
ಚಮಡೇರ,noun
ಬೆ,noun
ಬೆಲ್ತೇತಿ,noun
ಭಾಂದಮಲೆತೇ,verb
<END>,
<START>,
ಸೇವಕ,noun
ಗೀದಗಾರೊ,verb
ಜೆ,preposition
ಗೀದೇನ,noun
ಗಾಮೇರ,noun
ರಾಜಾ,noun
ಮೆಹತಾ,noun
ಸಾಮಳೋ,verb
<END>,
<START>,
ವು,pronoun
ಸೇವಕೇನ,noun
ಬಲಾಯೋ,verb
<END>,
<START>,
ವು,pronoun
ವೊರಜ್,pronoun
ಭಾಯಿ,noun
ಚ,verb
ಕೇನ,preposition
ವೊನ,pronoun
ಪೂರಾ,adjective
ವಿಶ್ವಾಸ,verb
ವೆತ್ತೋ,verb
<END>,
<START>,
ಮಾಲಿ,noun
ಏಕ,adjective
ಸಾವಕಾರೇತಿ,noun
ಪೀಸಾ,noun
ಲೇನ,verb
ಮೆಹತಾರ,noun
ಭಾಯೀನ,noun
ಮುಕ್ತ,verb
ಕರನಾಕೊ,verb
<END>,
<START>,
ಮೆಹತಾ,noun
ವೋರ,pronoun
ಭಾಯಿ,noun
ಅನ,conjunction
ಭಾಯೀರ,noun
ತಾಂಡರಿ,noun
ಅನ,conjunction
ವೋರ,pronoun
ತಾಂಡರಿ,noun
ಲೇನ,verb
ರಥ,noun
ಪರ,preposition
ಸವಾರ,verb
ವೇ,verb
<END>,
<START>,
ವೊ,pronoun
ವೋರ,pronoun
ರಾಜಧಾನಿನ,noun
ಆಯೆ,verb
ಅನ,conjunction
ಘಣ,adjective
ಖುಷಿತಿ,verb
ಶಾಸನ,verb
ಕಿದೆ,verb
<END>,
<START>,
ಛಿಜ್ಯಪರೇರ,noun
ಭವಿಷ್ಯ,noun
ಮಾಲಮ,verb
ಕರೆರೋ,verb
ದೇವೆರ್,noun
ಧರ್ಮೇನ,noun
ನಂಬೇರೋ,verb
ಭಾರತೇರ,noun
ಸಂಸ್ಕೃತಿಮ,noun
ಪ್ರಮುಖ,noun
ಪಾತ್ರ,noun
ಚ,verb
<END>,
<START>,
ಪ್ರಾಚೀನ,noun
ಕಾಲೆರಾ,noun
ವೀರತಾ,adjective
ರ,preposition
ಘಟನೆರ,noun
ಅಂಶ,noun
ಏ,pronoun
ಗೀದೆಮ,noun
ಚ,verb
<END>,
<START>,
ಸಂತಾನ,noun
ಪ್ರಾಪ್ತಿ,verb
ಭಾರತೇರ,noun
ಸಂಸ್ಕೃತಿಮ,noun
ಮಹತ್ವಪೂರ್ಣ,noun
ಕಾರ್ಯ,verb
ಚ,verb
<END>,
<START>,
ರಾಜ,noun
ದಂಪತಿನೂರ,noun
ಕನ್ನ,adverb
ಸೇಜ,noun
ವೆತ್ತೋ,verb
ಪಣ,conjunction
ಛಿಜ್ಯಪರ,noun
ನ,verb
ವೇರೆ,verb
ಜೋಣ,preposition
ಚಿಂತ್ಯಾ,verb
ವೇತ್ತಿ,verb
<END>,
<START>,
ಅಂತೆಮ,noun
ಭಗವಾನ,noun
ಶಿವಾ,noun
ರ,preposition
ಪೂಜಾ,verb
ಕಿದೆ,verb
ಜೇರ,preposition
ಪಚ,adverb
ಏಕ,adjective
ಬೇಟಾ,noun
ಮಳೋ,verb
<END>,
<START>,
ಸಂತೇರ,noun
ತಪಸ್ಸೇತಿ,noun
ಬೇಟಾ,noun
ವ,verb
ಜೋಣ,preposition
ಏ,pronoun
ಗೀದೆಮ,noun
ಕೆಮಲೆಚ,verb
<END>,
<START>,
ಗೀದೆಮ,noun
ಸಂತೇನುತಿ,noun
ಏಕ,adjective
ಬೇಟಾ,noun
ಮಳ,verb
ಜೋಣ,preposition
ಕೆಮಲೆಚ,verb
<END>,
<START>,
ಮೆಹತಾರ,noun
ಸಾಹಸ,adjective
ನೋ,preposition
ವೊದೇವಾಳೆನ,noun
ಏಕ,adjective
ಕಲ್ಪನಾರ,adjective
ದುನಿಯಾ,noun
ಮ,preposition
ಲೇಜಾವಚ,verb
<END>,
<START>,
ಪೂರ್ಣಾರ,noun
ಸಾಹಸ,adjective
ನೋ,preposition
ವೊದೇವಾಳೆನ,noun
ಏಕ,adjective
ಕಲ್ಪನಾರ,adjective
ದುನಿಯಾ,noun
ಮ,preposition
ಲೇಜಾವಚ,verb
<END>,
<START>,
ಮೆಹತಾ,noun
ಅನ,conjunction
ಪೂರ್ಣಾರ,noun
ಸಾಹಸ,adjective
ನೋ,preposition
ವೊದೇವಾಳೆನ,noun
ಏಕ,adjective
ಕಲ್ಪನಾರ,adjective
ದುನಿಯಾ,noun
ಮ,preposition
ಲೇಜಾವಚ,verb
<END>,
<START>,
ಮೆಹತಾ,noun
ಅನ,conjunction
ಪೂರ್ಣಾ,noun
ನ,preposition
ಅಂತೆಮ,noun
ಜಮೀಪರ,noun
ಲಾಯೇ,verb
<END>,
<START>,
ಮೆಹತಾರ,noun
ಸಾಹಸ,adjective
ನೋ,preposition
ವೊದೇವಾಳೆನ,noun
ಏಕ,adjective
ಕಲ್ಪನಾರ,noun
ದುನಿಯಾ,noun
ಮ,preposition
ಲೇಜಾವಚ,verb
<END>,
<START>,
ಪೂರ್ಣಾರ,noun
ಸಾಹಸ,adjective
ನೋ,preposition
ವೊದೇವಾಳೆನ,noun
ಏಕ,adjective
ಕಲ್ಪನಾರ,adjective
ದುನಿಯಾ,noun
ಮ,preposition
ಲೇಜಾವಚ,verb
<END>,
<START>,
ಸಾಕಿರ,noun
ಘಟನೇನೋ,noun
ಅಜುಬೇನೂರ,noun
ಅಲೌಕಿಕ,noun
ದುನಿಯಾರಿಚ,verb
<END>,
<START>,
ಅತ,adverb
ಕಲ್ಪನೆ,noun
ವಾಸ್ತವಿಕತಾ,noun
ತಿ,preposition
ಜಾಸ್ತ,adjective
ಪ್ರಮುಖ,noun
ಚ,verb
<END>,
<START>,
ಗೀದೇರ,noun
ರಚನೆ,noun
ಪೂರಾ,adjective
ಪ್ರಾಕೃತಿಕ,noun
ನಿರೂಪಣೆ,noun
ತಿ,preposition
ಖೀಲಗೀಚ,verb
<END>,
<START>,
ಲಯ,noun
ರ,preposition
ದುಸರ್-ದೂಸರ್,noun
ಸ್ವರೇನುತಿ,noun
ಗೀದೇರ,noun
ರಚನೆ,noun
ಪೂರಾ,verb
ಖೀಲಗೀಚ,verb
<END>,
<START>,
ಸಾಮಾಜಿಕ,noun
ಜೀವನ,noun
ಸಮಾಜೇರ,noun
ಬಗ್ಗೆ,conjunction
ಕಥಾ,noun
ಗೀದೆಮ,noun
ಪರಿವಾರೇನೂರ,noun
ನಾಣಕಿ,adjective
ನಾಣಕಿ,adjective
ಘಟನೇನೋಚ,verb
<END>,
<START>,
ಪರಿವಾರೇನೂರ,noun
ಸಂಬಂಧ,noun
ಛ,verb
ಜೋಣ,preposition
ಸಾಕಿನುನ,noun
ಸಾಮಾಜಿಕ,noun
ಜೀವನೇರ,noun
ಕಥಾ,noun
ಗೀದ,noun
ಕಚ,verb
<END>,
<START>,
ಸಮಾಜೇರ,noun
ರಚನೆರ,noun
ವಿಷಯನೋ,noun
ಛ,verb
ಜೆ,preposition
ಗೀದೇನುನ,noun
ಕಥಾ,noun
ಗೀದ,noun
ಕಚ,verb
<END>,
<START>,
ಅತ,adverb
ದಸೆಕ,adjective
ಉದಾಹರಣೆನೋ,noun
ಲೇಮಲೆಚ,verb
<END>,
<START>,
ರಾಜಾ,noun
ಪಡೋಸಿ,noun
ದೇಶೇರ,noun
ರಾಜಕುಮಾರಿ,noun
ಮಾರೋನಿತಿ,noun
ವಾಯಾ,verb
ಕಿದೋ,verb
<END>,
<START>,
ರೇವತಿಬಾಯಿ,noun
ಕ,verb
ಜೋಣ,preposition
ಅಜಿ,adverb
ಏಕ,adjective
ಬಾಯಿ,noun
ವೋರ,pronoun
ಭವ್ಯ,noun
ವ್ಯಕ್ತಿತ್ವ,noun
ಪರ,preposition
ಮೋಹಿತ್,verb
ವೇತ್ತಿ,verb
<END>,
<START>,
ರೇವತಿಬಾಯಿರ,noun
ಸುಂದರತಾ,adjective
ಪರ,preposition
ಮೋಹಿತ,verb
ವೇನ,verb
ವೊ,pronoun
ಮಾರೊನಿ,noun
ನ,preposition
ಭೂಲಗೋ,verb
<END>,
<START>,
ಮಾರೋನಿನ,noun
ದೂರ,verb
ವೆರೋಚ,verb
ಕೇನ,preposition
ದುಃಖ,verb
ವೇಲಗೋ,verb
<END>,
<START>,
ದಸೆಕ್,adjective
ಸಮಯ,noun
ರ,preposition
ಪಚ,adverb
ಡೋಲಾ,noun
ಮರೋನೀರ,noun
ಕನ್ನ,adverb
ಜಾಯೇನ,verb
ಚಾವರೊತೊ,verb
ಪಣ,conjunction
ವೊನ,pronoun
ರೇವತಿಬಾಯಿ,noun
ಥಾಮನಾಕಿ,verb
<END>,
<START>,
ವೊನ,pronoun
ವೊ,pronoun
ದೂರ್,verb
ವೇ,verb
ಜೇರ,preposition
ಘಣ,adjective
ದುಃಖ,verb
ವಿ,verb
<END>,
<START>,
ವೂನೂರ,pronoun
ಭವ್ಯ,noun
ಪೋಷಾಕೇಮ,noun
ದೋಸ್ತನೋ,noun
ಉತ್ಸವೇಮ,noun
ಭಾಗ,verb
ಲಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಧಣೀರ,noun
ಬಗ್ಗೆ,conjunction
ವಿಚಾರ,verb
ಕರರಿತಿ,verb
<END>,
<START>,
ವೋರ,pronoun
ದೊಸ್ತಣೆ,noun
ವೊನ,pronoun
ಉತ್ಸವೇಮ,noun
ಭಾಗ,verb
ಲೇನ,verb
ಅನ,conjunction
ಆನಂದ,verb
ಲೇನ,verb
ಮಜಬೂರ್,verb
ಕಿದಿ,verb
<END>,
<START>,
ವೋರ,pronoun
ಸಂಬಂಧಿ,noun
ನೋ,preposition
ವೊನ,pronoun
ಉತ್ಸವೇಮ,noun
ಭಾಗ,verb
ಲೇನ,verb
ಅನ,conjunction
ಆನಂದ,verb
ಲೇನ,verb
ಮಜಬೂರ್,verb
ಕಿದೆ,verb
<END>,
<START>,
ಜರಿ,noun
ಸಿಲ್ಕ್,noun
ಸಾಡಿನೂರ,noun
ಏಕ,adjective
ಎಂಪೋರಿಯಂ,noun
ಚ,verb
<END>,
<START>,
ತೋನ,pronoun
ಪಸಂದ್,verb
ವ,verb
ಜೋಣ,preposition
ಲ,verb
ಅನ,conjunction
ಪೇರ,verb
<END>,
<START>,
ವು,pronoun
ಮಾರ,pronoun
ಜೋಡಿ,noun
ರೇ,verb
ಕತೋ,preposition
ಶಾಂತಿ,verb
ರೇವಾಳತಿ,verb
<END>,
<START>,
ತೋನ,pronoun
ಸೆತ್ತಿ,noun
